date,ind,maxtp,ind,mintp,igmin,gmin,ind,rain,cbl,wdsp,ind,hm,ind,ddhm,ind,hg,sun,dos,g_rad,soil,pe,evap,smd_wd,smd_md,smd_pd
23-May-20,0,15.4,0,8.7,0,8.1,0,0.7,1006.3,15.6,0,29,0,270,0,44,4,0,1750,12.95,2.9,4.5,66.6,66.6,68.7
24-May-20,0,19.9,0,5.7,0,9.7,0,0.1,1017.8,10.7,0,20,0,270,0,30,10.2,0,2421,16.225,3.6,5.4,68,68,70.1
25-May-20,0,19.1,0,4.3,1,-0.7,2,0,1021.9,7.3,0,14,0,200,0,24,10.4,0,2471,17.225,3.5,5,69.3,69.3,71.5
26-May-20,0,18.8,0,10.1,0,12,2,0,1025.3,6.8,0,12,0,290,0,16,10.4,0,2482,19.2,3.6,5.1,70.6,70.6,72.9
27-May-20,0,18.8,0,7,0,3.4,0,0,1026.3,6.1,0,12,0,90,0,15,13.3,0,2771,20.175,3.6,5.2,71.9,71.9,74.2
28-May-20,0,20.7,0,7.6,0,3.8,0,0,1021.5,7.4,0,12,0,100,0,18,14.2,0,2732,20.575,3.9,5.6,73.3,73.3,75.6
29-May-20,0,20.5,0,9.3,0,5.5,0,0,1015.5,7.6,0,14,0,150,0,22,14.2,0,2696,20.575,4.3,6,74.7,74.7,77.1
30-May-20,0,20.7,0,7,0,2.8,0,0,1012.1,6,0,12,0,90,0,16,14.2,0,2635,20.825,4,5.5,76,76,78.4
31-May-20,0,19.7,0,6.9,0,3,3,0,1012.5,7.3,0,13,0,80,0,19,15,0,2779,20.7,3.9,5.6,77.2,77.2,79.6
01-Jun-20,0,20.6,0,5.7,0,1.9,3,0,1014.8,6.1,0,11,0,110,0,20,14.7,0,2877,21.2,4.1,5.8,78.4,78.4,80.9
02-Jun-20,0,25,0,5.5,0,2,0,0.4,1010.3,7.8,0,14,0,330,0,21,10.9,0,2526,21.2,4.5,6.1,79.3,79.3,81.8
03-Jun-20,0,14.7,0,7.5,0,10.1,0,1.2,1004.7,12.6,0,20,0,20,0,28,1.3,0,1075,17.375,1.9,2.9,78.7,78.7,81.1
04-Jun-20,0,17.4,0,6.5,0,5.6,0,0.1,997.6,11.6,0,18,0,300,0,25,1,0,1025,14.4,2.2,3.1,79.2,79.2,81.7
05-Jun-20,0,14.9,0,5.1,0,7.3,0,2.8,991.4,15.1,0,23,0,320,0,34,10,0,2268,14.275,3.2,5.2,77.3,77.3,79.8
06-Jun-20,0,12,0,4.9,0,4.3,0,0.6,992.9,16.2,0,25,0,280,0,34,0,0,530,11.05,1.3,2,77.1,77.1,79.6
07-Jun-20,0,16.9,0,7.5,0,8.7,0,0.1,1002.7,9.5,0,14,0,310,0,21,3.2,0,1370,13.4,2.5,3.6,77.7,77.7,80.2
08-Jun-20,0,17.1,0,4.6,0,3.7,0,0,1009.7,7.1,0,11,0,280,0,18,14.6,0,2854,16.55,3.8,5.5,78.8,78.8,81.4
09-Jun-20,0,14.6,0,3.8,0,0.6,0,0.1,1008.8,4.7,0,10,0,290,0,14,0.1,0,958,15.075,1.7,2.3,79.2,79.2,81.8
10-Jun-20,0,15,0,8.4,0,9.1,0,3.6,1003.7,7.5,0,16,0,20,0,21,0.4,0,989,14.625,2,2.7,76.2,76.2,78.7
11-Jun-20,0,14.3,0,9.8,0,8.2,0,5.1,1005.6,15.9,0,21,0,60,0,32,0.6,0,856,13.3,1.7,2.7,71.6,71.6,74.2
12-Jun-20,0,14.2,0,10.1,0,9.7,0,0.9,1001.9,15.8,0,21,0,30,0,31,0.1,0,499,12.475,1.3,1.9,71.2,71.2,73.7
13-Jun-20,0,16.8,0,11.1,0,11,0,5,999.5,8.6,0,14,0,40,0,18,2.3,0,1122,13.825,1.8,2.7,66.8,66.8,69.4
14-Jun-20,0,19.8,0,10.3,0,7.5,0,0.4,1003.5,6.2,0,13,0,50,0,17,5.6,0,1924,16.575,3,4.1,67.6,67.6,70.2
15-Jun-20,0,22,0,7.6,0,4.4,3,0,1005.7,4.5,0,10,0,110,0,14,14.4,0,2843,19.75,4.2,5.7,69.2,69.2,71.8
16-Jun-20,0,20.4,0,9.3,0,7.1,0,2,1005,4.4,0,8,0,300,0,11,2.8,0,1287,18.425,2.4,3.1,69.6,69.6,72.3
17-Jun-20,0,17.1,0,12.1,0,12.1,0,18.2,1004.1,4.5,0,9,0,330,0,13,0.3,0,787,16.85,1.6,2.1,52,52,54.7
18-Jun-20,0,15.9,0,9.8,0,7.6,0,5.5,1001.1,5.4,0,10,0,10,0,14,0,0,628,16.025,1.1,1.6,47.1,47.1,49.9
19-Jun-20,0,15.4,0,10.9,0,11.3,0,6,1000.9,6.9,0,18,0,270,0,24,0,0,845,14.85,1.6,2.2,42,42,44.8
20-Jun-20,0,19.4,0,8.9,0,5.4,0,1.7,999.4,10.4,0,20,0,160,0,32,7.8,0,2229,15.725,3.3,5,42.4,42.4,45.3
21-Jun-20,0,18.7,0,9.9,0,10.3,0,1.4,1001.2,10,0,18,0,270,0,28,9,0,2425,16.025,3.6,5.4,43.1,43.1,46.1
22-Jun-20,0,19.6,0,9.7,0,7.1,0,2.4,1005.7,12.2,0,20,0,200,0,39,1.6,0,1355,15.3,2.6,3.7,42.3,42.3,45.4
23-Jun-20,0,19.3,0,14.4,0,14.1,0,1.9,1007.3,8.2,0,14,0,210,0,23,0.1,0,935,16.65,2,2.7,41.6,41.6,44.8
24-Jun-20,0,20,0,11.1,0,9.9,0,0,1009.8,5.4,0,10,0,280,0,13,7.2,0,1845,17.3,2.9,4,43.4,43.4,46.7
25-Jun-20,0,23.1,0,10.8,0,7.7,2,0,1005.1,5.2,0,10,0,90,0,13,11,0,2544,19.95,3.9,5.3,45.8,45.8,49.1
26-Jun-20,0,22.7,0,13,0,14.2,0,1.1,995.7,7.8,0,15,0,150,0,22,4.7,0,1783,20.425,3.5,4.7,46.7,46.7,50.1
27-Jun-20,0,16.7,0,10.8,0,12.5,0,7.4,988,11.1,0,23,0,260,0,37,3.7,0,1525,16.875,2.2,3.4,40.5,40.5,44
28-Jun-20,0,16.1,0,10.5,0,9.9,0,1.3,990.7,15.5,0,22,0,260,0,38,1.5,0,1502,13.95,2.9,4.4,41.1,41.1,44.6
29-Jun-20,0,13.9,0,10.6,0,9.8,0,0.4,994.2,13.9,0,19,0,260,0,32,0.1,0,967,13.1,1.6,2.5,41.7,41.7,45.3
30-Jun-20,0,16.6,0,10.6,0,10.5,2,0,994.1,6.3,0,10,0,250,0,19,1,0,1413,14.7,2.3,3.2,43.1,43.1,46.8
01-Jul-20,0,15.5,0,11.8,0,11,0,12.2,994.5,3.3,0,7,0,160,0,9,0,0,736,15.475,1.4,1.8,30.7,30.7,34.4
02-Jul-20,0,18,0,10.1,0,9.6,0,0.4,1000.5,8,0,13,0,280,0,20,2.9,0,1832,15.725,3,4.2,32.4,32.4,36.3
03-Jul-20,0,18.9,0,11.2,0,10.4,0,2.8,998.4,11.2,0,17,0,220,0,32,0.3,0,1287,15.375,2.1,3.2,31.1,31.1,35
04-Jul-20,0,20.2,0,14.3,0,14,0,2.2,992.5,8.8,0,19,0,250,0,33,0.1,0,729,16.15,1.7,2.3,30.2,30.2,34.1
05-Jul-20,0,15.9,0,10.5,0,9.8,0,3.1,997.8,17.7,0,25,0,270,0,39,8.9,0,2170,14.725,2.9,5,29.2,29.2,33.2
06-Jul-20,0,16.9,0,9.7,0,8.7,2,0,1009.1,12.4,0,20,0,300,0,27,4.2,0,1717,14.025,2.9,4.4,31.3,31.3,35.5
07-Jul-20,0,14.3,0,10.3,0,9.4,0,11.5,1007.8,5.4,0,10,0,360,0,15,0,0,647,13.925,1.2,1.6,20.7,20.7,24.9
08-Jul-20,0,13.7,0,10.8,0,11,0,10.9,1002.6,7.5,0,11,0,90,0,14,0.1,0,818,14.1,1.3,1.9,10.8,10.8,15
09-Jul-20,0,16.9,0,10.7,0,11.3,0,2,1004.2,8.4,0,15,0,40,0,21,1.5,0,1072,14.825,2.1,2.9,10.7,10.7,15.1
10-Jul-20,0,17.4,0,7.3,0,5.8,2,0,1012.2,11.2,0,17,0,290,0,23,8,0,2225,14.65,3.1,4.8,13.5,13.5,18
11-Jul-20,0,17.7,0,7.3,0,4.9,3,0,1017.2,6.2,0,9,0,150,0,15,5.5,0,1762,14.9,2.6,3.7,15.8,15.8,20.4
12-Jul-20,0,18.9,0,8.7,0,5.3,0,0.4,1015.2,6.6,0,12,0,200,0,20,3,0,1761,16.425,2.8,3.9,17.8,17.8,22.5
13-Jul-20,0,18,0,12,0,13.7,0,0.6,1011.1,9.8,0,16,0,280,0,22,0.5,0,1106,16.725,2,2.9,18.9,18.9,23.7
14-Jul-20,0,14.4,0,10.1,0,9.2,0,3,1008.2,10.2,0,16,0,280,0,21,0.5,0,942,14.7,1.5,2.3,17.2,17.2,22
15-Jul-20,0,19.8,0,11.8,0,11.6,0,1.4,1007.8,12.7,0,19,0,280,0,25,3.4,0,1505,14.875,2.6,3.9,17.9,17.9,22.9
16-Jul-20,0,22.6,0,13.5,0,13,2,0,1010.8,11.2,0,20,0,280,0,26,4,0,1908,17.45,3.5,4.9,20.9,20.9,25.9
17-Jul-20,0,19.6,0,14.4,0,13.6,0,1,1007.9,9.7,0,14,0,240,0,27,0.3,0,925,16.875,2,2.7,21.5,21.5,26.6
18-Jul-20,0,18.2,0,8.9,0,11.9,0,3.2,1007.1,8.5,0,13,0,300,0,20,3.3,0,1688,17.075,2.4,3.6,20.2,20.2,25.4
19-Jul-20,0,18.7,0,5,0,1.9,3,0,1011.9,8.2,0,15,0,300,0,20,12.6,0,2458,16.25,3.5,5.1,23.1,23.1,28.4
20-Jul-20,0,18.5,0,5.2,0,1.6,0,0,1015.1,6.1,0,12,0,300,0,16,11.6,0,2448,16.55,3.4,4.8,25.7,25.7,31.1
21-Jul-20,0,18.5,0,9.5,0,7.1,2,0,1015.1,5.1,0,10,0,150,0,15,5.5,0,1967,18.4,2.9,4,28,28,33.4
22-Jul-20,0,20.5,0,12.8,0,10.5,0,2.4,1010.2,7.8,0,14,0,250,0,26,2.2,0,1545,18.075,2.6,3.6,27.5,27.5,33
23-Jul-20,0,19.5,0,11.1,0,13.2,0,4.2,1004.3,8.2,0,16,0,300,0,21,1.4,0,1178,17.4,2,2.8,24.8,24.8,30.4
24-Jul-20,0,19.4,0,9.7,0,6.6,0,4.6,998.2,6.2,0,11,0,230,0,21,1.2,0,1253,17.275,2.1,2.9,21.8,21.8,27.4
25-Jul-20,0,16.7,0,11.9,0,13.3,0,6,993.2,8.8,0,19,0,270,0,29,0.5,0,918,16.225,1.5,2.2,17.1,17.1,22.7
26-Jul-20,0,18.7,0,11.6,0,10.6,0,3.2,995.6,7.7,0,17,0,280,0,23,2.6,0,1287,15.35,2.3,3.2,15.8,15.8,21.5
27-Jul-20,0,18.7,0,11.1,0,12.7,0,11,991.7,12.8,0,24,0,280,0,33,5.2,0,1837,15.95,2.5,4,7,7,12.7
28-Jul-20,0,17.5,0,9.8,0,8.8,2,0,1004.3,13.4,0,20,0,290,0,28,6.9,0,1983,15.25,3,4.6,9.8,9.8,15.6
29-Jul-20,0,16.1,0,10.7,0,9,0,0.5,1007.2,6.2,0,11,0,150,0,16,0.7,0,1137,15.675,2,2.8,11.1,11.1,17
30-Jul-20,0,20.1,0,14,0,12.7,0,7.9,1002,7.7,0,18,0,150,0,24,0.7,0,1150,16.95,2.4,3.2,5.4,5.4,11.4
31-Jul-20,0,23.1,0,15.8,0,11.2,0,4.4,998.1,7.9,0,16,0,150,0,23,6.6,0,1468,17.775,3,4,3.8,3.8,9.9
01-Aug-20,0,18.3,0,12.5,0,12.1,0,1.5,1003.2,7.8,0,14,0,290,0,21,1.6,0,1253,16.925,2.3,3.1,4.5,4.5,10.7
02-Aug-20,0,18.2,0,9.6,0,9.7,0,2.1,1005.8,7.8,0,15,0,280,0,21,2.8,0,1485,16.075,2.5,3.5,4.9,4.9,11.1
03-Aug-20,0,18.3,0,8.2,0,3.8,0,0.1,1007,6.3,0,13,0,280,0,18,2,0,1762,15.9,2.7,3.8,7.4,7.4,13.7
04-Aug-20,0,23.3,0,11.6,0,10,0,2.8,999.2,11.6,0,19,0,220,0,33,5.9,0,1931,17,3.5,4.9,7.8,7.8,14.3
05-Aug-20,0,21.9,0,13.2,0,16,0,1.2,997.2,8.3,0,16,0,280,0,24,2,0,874,18,1.8,2.5,8.3,8.3,14.8
06-Aug-20,0,20.5,0,8.8,0,5.5,0,0,1003.6,6.7,0,13,0,160,0,18,3.8,0,1257,17.375,2.2,3,10.3,10.3,16.9
07-Aug-20,0,24,0,12.1,0,11.2,0,0.2,1008,6.8,0,14,0,290,0,22,4.6,0,1619,18.675,2.9,3.9,12.7,12.7,19.4
08-Aug-20,0,18.9,0,7.7,0,4.3,0,0,1013.2,5.4,0,10,0,90,0,16,14.4,0,2433,18.85,3.1,4.4,15.5,15.5,22.2
09-Aug-20,0,17.5,0,8.2,0,4.7,0,0,1010.6,7,0,12,0,70,0,19,1,0,1354,17.525,1.9,2.7,17.1,17.1,23.8
10-Aug-20,0,16.6,0,9.2,0,6.4,0,1.3,1008,5.8,0,12,0,40,0,17,0.2,0,476,16.125,0.9,1.3,16.5,16.5,23.3
11-Aug-20,0,18.8,0,10.9,0,8.2,0,0.1,1006.8,4.2,0,7,0,290,0,10,0,0,642,16.6,1.2,1.6,17.5,17.5,24.2
12-Aug-20,0,21.9,0,13.4,0,10.5,0,0,1005.5,5.5,0,10,0,60,0,14,2,0,1425,19.2,2.2,3,19.3,19.3,26.2
13-Aug-20,0,20.9,0,14.5,0,13.1,0,0,1005,7.5,0,11,0,30,0,15,3.5,0,1053,18.65,1.8,2.6,20.8,20.8,27.7
14-Aug-20,0,19.3,0,12.9,0,13.7,0,0,1006.1,6.7,0,10,0,30,0,15,3.5,0,1094,18.275,1.8,2.5,22.3,22.3,29.2
15-Aug-20,0,19.6,0,12.1,0,9.2,2,0,1005.5,7.5,0,13,0,70,0,22,6.1,0,1778,19.2,2.4,3.5,24.2,24.2,31.1
16-Aug-20,0,15.8,0,13.3,0,8.4,0,0.5,1002,9.3,0,13,0,60,0,19,0,0,245,17.075,0.6,0.9,24.2,24.2,31.1
17-Aug-20,0,15.6,0,14.5,0,14.8,0,9.1,996.5,7.9,0,10,0,20,0,17,0,0,308,16.325,0.7,1,15.6,15.6,22.5
18-Aug-20,0,21.3,0,14.4,0,14.2,0,11.5,993.8,5.1,0,10,0,240,0,17,2.2,0,1241,17.35,2.1,2.9,6,6,12.9
19-Aug-20,0,16.9,0,11,0,7.7,0,10.5,984.2,10.6,0,23,0,150,0,38,0,0,431,16.275,0.7,1.2,0,-3.8,3.1
20-Aug-20,0,20.3,0,14,0,12.2,0,3.7,979,16.6,0,26,0,160,0,39,3.4,0,1092,16.25,2.7,3.8,0,-1,2.1
21-Aug-20,0,19.6,0,14.2,0,13.1,0,1.1,980.9,13.5,0,21,0,210,0,38,7.3,0,1653,16.2,2.9,4.2,1.7,1.7,3.9
22-Aug-20,0,17,0,12.9,0,12.1,0,1.5,996.7,11.3,0,23,0,270,0,34,1.1,0,999,15.325,1.8,2.6,2,2,4.1
23-Aug-20,0,17.9,0,9.9,0,12.1,2,0,1004.5,11.1,0,18,0,270,0,26,4.7,0,1520,15.625,2.1,3.2,4,4,6.2
24-Aug-20,0,17,0,6.6,0,3.9,0,2.4,999.7,6.6,0,12,0,120,0,18,3.4,0,1400,15.325,1.8,2.6,3.3,3.3,5.6
25-Aug-20,0,18,0,12.4,0,13.2,0,20.8,982,16.8,0,28,0,290,0,39,0.2,0,576,15.475,1.2,1.9,0,-10,-10
26-Aug-20,0,19.4,0,11.3,0,10.3,0,0.1,1000,10.4,0,22,0,280,0,31,7.5,0,1664,14.975,2.6,3.7,2.5,2.5,-7
27-Aug-20,0,14.8,0,11.2,0,9.6,0,6.6,999,5.7,0,9,0,50,0,18,0.1,0,416,14.425,1,1.3,0,-3.2,-10
28-Aug-20,0,15.1,0,8.1,0,10.9,0,10,998.2,12.7,0,23,0,20,0,35,0.6,0,766,13.65,1.5,2.2,0,-8.5,-10
29-Aug-20,0,14.6,0,4.7,0,6.6,2,0,1007.3,11,0,15,0,350,0,23,1.8,0,1102,12.375,1.9,2.7,1.9,1.9,-7.6
30-Aug-20,0,16,0,3.8,0,1.3,0,0,1011.2,5.5,0,9,0,100,0,11,5.1,0,1458,12.625,2,2.8,3.8,3.8,-5.3
31-Aug-20,0,18.3,0,6.5,0,1.3,0,0,1009.8,5.5,0,13,0,150,0,20,6.3,0,1478,14.65,2.2,3,5.9,5.9,-2.8
01-Sep-20,0,20.1,0,10.7,0,6.1,2,0,1006.7,7,0,13,0,200,0,20,2.7,0,1246,15.6,2.3,3,8.1,8.1,-0.4
02-Sep-20,0,21.7,0,12.4,0,11.9,0,23.1,1000.9,8.9,0,17,0,280,0,26,1.2,0,694,16.375,1.6,2.1,0,-10,-10
03-Sep-20,0,18,0,11.2,0,12.6,0,0.2,1003,9.3,0,18,0,280,0,25,5.3,0,1467,16,2.1,3.1,1.9,1.9,-7.6
04-Sep-20,0,16.5,0,9.9,0,9.6,0,1.6,1008.8,9.5,0,19,0,280,0,32,6.6,0,1313,13.75,2,2.9,2.3,2.3,-6.8
05-Sep-20,0,15.8,0,9.1,0,8.1,0,3.4,1010.8,9.6,0,18,0,280,0,24,2.7,0,1086,12.875,1.7,2.5,0.6,0.6,-8.1
06-Sep-20,0,18.3,0,11.8,0,9.7,0,0.1,1010.7,7.8,0,13,0,290,0,17,5.2,0,1356,14.275,2.1,3,2.6,2.6,-5.7
07-Sep-20,0,17.9,0,11.7,0,9.4,0,3.3,1009.9,9.7,0,15,0,250,0,29,0.6,0,727,14.675,1.3,1.8,0.6,0.6,-7.4
08-Sep-20,0,21.9,0,15.9,0,15.2,0,0.3,1010.7,8.8,0,13,0,260,0,22,1.2,0,839,16.825,1.7,2.3,1.9,1.9,-5.7
09-Sep-20,0,17.2,0,9.9,0,7.9,0,0.5,1013.8,11.7,0,23,0,280,0,29,6.9,0,1405,15.575,1.5,2.5,2.9,2.9,-4.4
10-Sep-20,0,14.6,0,9.8,0,8.2,2,0,1011.3,6,0,10,0,240,0,17,0.1,0,668,13.65,1.6,2,4.4,4.4,-2.6
11-Sep-20,0,15.4,0,11.3,0,9,0,0.2,1003.1,9.6,0,14,0,220,0,27,0.4,0,606,13.125,1.4,1.9,5.5,5.5,-1.3
12-Sep-20,0,16.8,0,9.8,0,7.4,0,0,1004.8,9.8,0,16,0,220,0,30,4.6,0,1122,13.2,1.8,2.5,7.3,7.3,0.6
13-Sep-20,0,22,0,14.2,0,13.4,0,0,1006.8,11.1,0,17,0,240,0,31,8.3,0,1444,15.925,2.7,3.6,9.8,9.8,3.3
14-Sep-20,0,22.4,0,11.7,0,10.1,0,0.4,1008.4,4.8,0,11,0,200,0,18,5,0,1183,16.975,1.9,2.6,11.2,11.2,4.8
15-Sep-20,0,22.7,0,11.9,0,12.2,0,2.4,1009.6,4.3,0,9,0,270,0,12,6.6,0,1091,17.475,1.8,2.3,10.3,10.3,4.2
16-Sep-20,0,19,0,12,0,8.1,0,0,1016.1,7.3,0,13,0,60,0,21,5.7,0,1160,16.375,1.5,2.2,11.7,11.7,5.7
17-Sep-20,0,18.6,0,9.9,0,10.9,3,0,1018,6.8,0,11,0,110,0,15,9.2,0,1457,16.675,1.7,2.5,13.3,13.3,7.4
18-Sep-20,0,15.1,0,8,0,4,0,0.1,1014.8,11.6,0,19,0,80,0,26,9.4,0,1351,14.45,1.5,2.4,14.5,14.5,8.8
19-Sep-20,0,13.9,0,10.2,0,8.8,3,0,1012.2,13.2,0,18,0,50,0,25,2.6,0,576,13.225,1.2,1.8,15.5,15.5,10.1
20-Sep-20,0,14.7,0,4.6,0,6,0,0.1,1011.2,9.5,0,15,0,90,0,22,1.1,0,772,13.075,1.1,1.7,16.4,16.4,11.1
21-Sep-20,0,18.6,0,5.3,0,0.4,3,0,1006.1,5.7,0,13,0,280,0,18,10,0,1390,13.275,1.7,2.3,17.8,17.8,12.7
22-Sep-20,0,17.2,0,10.4,0,7,0,3.3,996.8,8,0,17,0,290,0,27,1.3,0,650,14.475,1.2,1.7,15.6,15.6,10.6
23-Sep-20,0,13.3,0,2.7,0,7.3,2,0,988.5,6.6,0,10,0,310,0,16,5.5,0,1023,12.6,1.2,1.7,16.6,16.6,11.8
24-Sep-20,0,11,0,5.2,1,-1.3,0,10.8,984.9,9.1,0,21,0,350,0,27,0.6,0,626,10.65,0.9,1.4,6.6,6.6,1.9
25-Sep-20,0,12.4,0,3.3,0,3,0,0.3,1000.6,12.6,0,21,0,320,0,34,8.4,0,1226,9.15,1.3,2.1,7.5,7.5,2.9
26-Sep-20,0,13.1,0,1.1,1,-1.7,3,0,1008.8,8.6,0,14,0,10,0,20,10,0,1356,8.825,1.5,2.2,8.9,8.9,4.4
27-Sep-20,0,14.3,0,0.9,1,-1.7,3,0,1007,5.6,0,10,0,290,0,13,9.4,0,1375,9.4,1.5,2.1,10.3,10.3,5.9
28-Sep-20,0,17.3,0,4.8,0,5.6,0,0.9,1003.5,7,0,16,0,300,0,21,4.1,0,818,12.275,1.1,1.5,10.3,10.3,6.1
29-Sep-20,0,15.5,0,4,0,0.4,0,0.3,1000.8,6.9,0,13,0,180,0,20,8,0,1112,10.8,1.4,2,11.3,11.3,7.2
30-Sep-20,0,14.6,0,6.3,0,9.9,0,9.6,990.7,9.4,0,15,0,310,0,25,0.3,0,422,12,0.9,1.3,2.5,2.5,-1.5
01-Oct-20,0,12.3,0,3.7,0,1.6,0,15.9,986.5,5.5,0,12,0,160,0,15,6.5,0,1032,9.825,1.2,1.6,0,-10,-10
02-Oct-20,0,12.7,0,5.3,0,4.4,2,0,987.1,10.8,0,16,0,10,0,22,10.1,0,1251,10.2,1.5,2.2,1.5,1.5,-8
03-Oct-20,0,11.8,0,5.3,0,3.1,0,0.1,984.7,12.2,0,18,0,330,0,25,0.1,0,458,9.25,0.9,1.3,2.3,2.3,-6.8
04-Oct-20,0,11.6,0,7.1,0,6.6,0,16.1,978,14.3,0,26,0,290,0,36,0,0,121,9.25,0.7,1,0,-10,-10
05-Oct-20,0,13.1,0,8.3,0,5.1,0,2,985,12.1,0,23,0,280,0,32,0.7,0,530,10.45,0.9,1.3,0,-1.1,-10
06-Oct-20,0,14.1,0,7.9,0,8.8,0,0.9,990,13.4,0,23,0,290,0,29,4,0,833,10.975,1.2,1.8,0.3,0.3,-9.2
07-Oct-20,0,13.3,0,7.4,0,6.7,0,12.2,997.8,7.3,0,14,0,270,0,22,4.3,0,763,10.1,0.9,1.3,0,-10,-10
08-Oct-20,0,13.4,0,7.7,0,8.3,0,4.4,1000,9.9,0,18,0,310,0,24,5.8,0,934,11.275,1.1,1.6,0,-3.3,-10
09-Oct-20,0,11.6,0,5.3,0,4.5,0,0.3,1008.8,11.5,0,19,0,300,0,33,6,0,898,9.375,1.2,1.7,0.9,0.9,-8.6
10-Oct-20,0,13.4,0,5.5,0,4.4,2,0,1015.5,14.6,0,24,0,290,0,33,8.2,0,1007,9.125,1.2,1.8,2,2,-7
11-Oct-20,0,12.4,0,5.6,0,4.1,0,0,1016.9,7,0,12,0,280,0,16,6.1,0,997,9.475,0.9,1.4,2.9,2.9,-5.8
12-Oct-20,0,13.3,0,6.4,0,2.1,0,1.6,1009.5,11.5,0,24,0,310,0,32,5.5,0,886,10.35,1,1.5,2.3,2.3,-6.1
13-Oct-20,0,11.8,0,6.4,0,5.6,2,0,1007.3,13.4,0,19,0,20,0,27,3.8,0,652,9.275,1,1.4,3.3,3.3,-4.8
14-Oct-20,0,13.6,0,8.2,0,8.9,0,1.4,1014.9,10.7,0,16,0,20,0,24,7.2,0,918,10.85,0.9,1.4,2.8,2.8,-5
15-Oct-20,0,12.7,0,3.5,0,1.7,0,1,1018.7,4.3,0,11,0,110,0,15,1.6,0,581,10.175,0.7,1,2.4,2.4,-5.1
16-Oct-20,0,12,0,4.5,1,-0.4,0,0.2,1016.3,7,0,13,0,90,0,17,1.3,0,500,9.075,0.9,1.2,3.1,3.1,-4.1
17-Oct-20,0,12.2,0,2.7,0,1.3,0,0.1,1013.8,7.8,0,15,0,70,0,20,1.4,0,406,9.725,0.5,0.8,3.5,3.5,-3.5
18-Oct-20,0,13,0,0.3,1,-2.9,2,0,1009.8,3,0,9,0,190,0,14,4,0,539,8.35,0.6,0.8,4.1,4.1,-2.7
19-Oct-20,0,12.7,0,10.8,0,4.9,0,5.6,994.6,10.2,0,16,0,150,0,25,0,0,130,10.1,0.9,1.2,0,-0.6,-7.3
20-Oct-20,0,14.7,0,11.1,0,10,0,0.6,979.8,15,0,24,0,180,0,38,0,0,241,10.9,1.2,1.5,0.6,0.6,-6.3
21-Oct-20,0,14.3,0,7,0,8.7,0,0.4,986.3,10.9,0,17,0,290,0,24,2.4,0,492,10.25,1,1.3,1.2,1.2,-5.4
22-Oct-20,0,10.7,0,6.2,0,5.5,0,0,994.5,9,0,14,0,270,0,23,3,0,586,8.775,1.1,1.4,2.3,2.3,-4
23-Oct-20,0,11.7,0,7.8,0,4.6,0,1.9,990.7,9.7,0,17,0,190,0,26,5.6,0,737,8.875,1.1,1.4,1.5,1.5,-4.6
24-Oct-20,0,13,0,7.2,0,6.5,0,2.6,981.7,11.3,0,22,0,190,0,36,1.2,0,280,8.85,1,1.3,0,-0.1,-6
25-Oct-20,0,11.5,0,6.6,0,2.2,2,0,976.8,11.2,0,16,0,240,0,27,8,0,811,7.725,1.2,1.5,1.2,1.2,-4.4
26-Oct-20,0,12,0,6.6,0,6.1,0,0.4,983.4,13.1,0,24,0,280,0,32,5.9,0,615,8.075,1,1.3,1.8,1.8,-3.7
27-Oct-20,0,11.9,0,6.6,0,5.2,0,2.3,981.9,10.2,0,25,0,270,0,32,3.7,0,504,8.025,0.8,1,0.2,0.2,-5
28-Oct-20,0,10,0,5.6,0,4.9,0,1.6,987,11.5,0,30,0,280,0,36,4.8,0,530,6.9,1,1.3,0,-0.4,-5.4
29-Oct-20,0,15.2,0,6.5,0,4.9,0,5.7,991.7,11.7,0,18,0,220,0,31,0,0,223,9.125,0.9,1.1,0,-4.8,-9.9
30-Oct-20,0,15.1,0,4.2,0,8.1,0,0.1,998.5,8.1,0,16,0,120,0,26,5.3,0,559,10.225,0.8,1,0.7,0.7,-8.7
31-Oct-20,0,15.2,0,8,1,-0.9,0,3.2,987,15.3,0,23,0,260,0,41,4.1,0,509,10.025,1.1,1.4,0,-1.4,-10
01-Nov-20,0,16,0,6.4,0,7.4,0,6.9,979.4,15.2,0,22,0,160,0,38,0.8,0,330,9.425,0.9,1.2,0,-6,-10
02-Nov-20,0,9.8,0,5.1,0,6.1,0,2.1,988.3,11.5,0,24,0,280,0,33,3,0,446,8.125,0.7,1,0,-1.4,-10
03-Nov-20,0,9.1,0,2.3,0,3.8,0,0.3,1008.3,11.7,0,18,0,270,0,25,5.9,0,548,6.05,0.8,1,0.5,0.5,-9
04-Nov-20,0,9.8,0,1.5,1,-0.1,2,0,1023.8,8.3,0,13,0,310,0,18,5.9,0,564,5.625,0.5,0.7,1,1,-8.1
05-Nov-20,0,9.1,0,4.9,0,0.3,0,0.3,1026.3,5.2,0,10,0,280,0,15,0.5,0,284,7,0.5,0.6,1.1,1.1,-7.5
06-Nov-20,0,11.1,0,3.3,1,-0.2,3,0,1016.3,5.8,0,12,0,100,0,18,6.6,0,594,7.775,0.3,0.5,1.5,1.5,-6.8
07-Nov-20,0,11.5,0,1.8,1,-1.5,0,0.5,1007.2,4.8,0,10,0,90,0,17,2.6,0,268,6.5,0.3,0.4,1.3,1.3,-6.7
